,trips_in_first_30_days,avg_rating_of_driver,avg_surge,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_King's Landing,city_Winterfell,phone_iPhone,retained
39074,5,4.7,1.02,5.2,False,75.9,4.99,4.9,0,0,0,True
39075,16,4.5,1.07,14.3,True,69.4,5.1,4.9,1,0,1,True
39076,5,4.0,1.06,16.7,True,72.2,4.29,4.8,0,0,0,True
39077,2,5.0,1.0,0.0,False,100.0,0.68,3.5,0,0,1,False
39078,0,4.0,1.02,10.0,True,60.0,1.57,4.8,0,1,1,True
39079,0,5.0,1.05,20.0,True,0.0,4.51,4.6,0,0,1,True
39080,5,5.0,1.2,18.2,True,90.9,2.72,4.6,0,1,1,True
39081,1,5.0,1.14,14.3,False,42.9,3.2,4.2,0,0,0,False
39082,2,5.0,1.0,0.0,True,0.0,8.06,5.0,0,0,0,False
39083,0,3.5,1.0,0.0,False,50.0,2.45,4.5,0,1,1,True
39084,0,5.0,1.25,50.0,False,0.0,1.82,5.0,0,1,1,False
39085,0,4.630592804279383,1.0,0.0,False,100.0,2.82,5.0,0,0,1,True
39086,6,4.5,1.46,41.7,True,25.0,2.64,4.3,0,1,0,True
39087,1,5.0,1.0,0.0,True,100.0,1.29,5.0,0,1,1,False
39088,1,5.0,1.0,0.0,False,100.0,15.16,5.0,1,0,1,False
39089,0,1.0,1.0,0.0,True,100.0,12.22,3.0,0,1,1,False
39090,4,5.0,1.0,0.0,False,66.7,3.7,4.2,0,1,1,False
39091,0,4.5,1.0,0.0,True,0.0,3.33,3.5,0,1,0,False
39092,0,5.0,1.13,10.0,False,40.0,3.95,4.6,0,1,1,False
39093,2,4.6,1.05,6.3,False,100.0,2.2,4.7,0,1,0,True
39094,1,3.0,1.0,0.0,False,100.0,4.79,5.0,0,0,1,False
39095,1,4.5,1.0,0.0,False,100.0,3.82,5.0,0,0,0,False
39096,7,5.0,1.0,0.0,False,63.6,3.08,4.7,0,1,1,False
39097,10,4.9,1.13,12.5,True,66.7,2.9,5.0,0,1,1,True
39098,0,4.0,1.0,0.0,False,50.0,3.44,5.0,0,0,1,False
39099,3,5.0,1.21,22.2,False,38.9,2.89,4.8,0,1,1,True
39100,1,3.0,1.0,0.0,False,0.0,1.22,3.0,0,1,1,False
39101,0,4.630592804279383,1.13,50.0,False,50.0,2.91,5.0,0,0,1,False
39102,4,4.0,1.68,28.6,True,28.6,5.19,5.0,0,1,1,True
39103,3,5.0,1.0,0.0,True,0.0,10.0,5.0,1,0,1,True
39104,1,5.0,1.43,27.3,False,18.2,2.22,4.0,0,1,1,True
39105,1,5.0,1.0,0.0,True,75.0,2.57,5.0,0,0,0,False
39106,1,5.0,1.0,0.0,True,50.0,6.89,4.8,0,1,1,True
39107,1,5.0,1.0,0.0,False,100.0,1.6,5.0,0,1,1,False
39108,2,5.0,1.0,0.0,False,100.0,16.2,5.0,1,0,0,False
39109,0,5.0,1.0,0.0,False,60.0,2.83,4.9,1,0,1,True
39110,2,5.0,1.0,0.0,False,0.0,1.15,5.0,0,0,1,False
39111,0,5.0,1.0,0.0,True,100.0,18.08,5.0,1,0,1,False
39112,1,4.630592804279383,1.0,0.0,False,100.0,14.26,5.0,1,0,0,False
39113,3,5.0,1.0,0.0,False,71.4,1.04,3.7,0,1,1,True
39114,0,5.0,1.0,0.0,False,100.0,8.86,5.0,0,1,0,False
39115,2,3.5,1.0,0.0,False,0.0,1.36,5.0,0,1,1,False
39116,0,5.0,1.0,0.0,True,100.0,14.66,5.0,0,0,0,False
39117,1,1.0,1.0,0.0,False,0.0,6.81,5.0,0,1,1,False
39118,1,4.630592804279383,1.5,100.0,False,100.0,8.55,5.0,0,0,1,False
39119,1,4.5,1.0,0.0,True,66.7,1.91,4.3,0,0,0,False
39120,2,5.0,1.0,0.0,False,100.0,4.65,5.0,0,1,0,False
39121,1,4.630592804279383,1.0,0.0,True,0.0,1.92,4.0,0,0,1,False
39122,0,4.6,1.0,0.0,False,80.0,1.02,3.8,0,1,0,False
39123,0,4.630592804279383,1.0,0.0,False,100.0,3.67,5.0,0,1,0,False
39124,0,4.630592804279383,1.0,0.0,False,100.0,0.0,4.0,0,1,1,False
39125,1,5.0,1.0,0.0,False,0.0,1.71,5.0,0,0,0,False
39126,0,5.0,1.48,38.5,True,100.0,5.46,4.9,0,0,1,False
39127,1,5.0,1.0,0.0,True,81.8,3.87,4.5,0,1,1,True
39128,2,5.0,1.0,0.0,False,25.0,9.39,4.8,0,1,1,False
39129,4,2.3,1.0,0.0,True,100.0,4.29,4.6,0,1,1,False
39130,3,5.0,1.0,0.0,True,71.4,3.77,5.0,1,0,0,False
39131,0,5.0,1.0,0.0,False,0.0,0.97,5.0,0,0,1,True
39132,1,5.0,1.0,0.0,False,100.0,41.3,5.0,1,0,1,False
39133,1,4.630592804279383,1.0,0.0,True,0.0,9.58,5.0,0,0,1,False
39134,2,4.3,1.0,0.0,True,28.6,4.16,4.8,0,0,1,True
39135,2,5.0,1.19,25.0,True,50.0,9.08,4.3,0,1,1,False
39136,5,4.6,1.0,0.0,True,84.6,10.47,4.5,0,1,1,False
39137,1,5.0,1.25,50.0,False,0.0,6.19,5.0,0,0,0,False
39138,3,4.0,1.0,0.0,False,66.7,1.96,4.0,0,1,1,True
39139,2,5.0,1.0,0.0,False,100.0,18.55,5.0,0,1,1,False
39140,3,5.0,1.67,100.0,False,100.0,1.67,4.3,0,1,0,False
39141,1,4.630592804279383,1.0,0.0,False,0.0,1.39,5.0,0,1,0,False
39142,6,4.6,1.24,19.0,False,66.7,2.83,4.9,0,1,1,True
39143,1,5.0,1.25,100.0,False,100.0,5.51,5.0,0,1,1,False
39144,1,4.5,1.17,33.3,False,16.7,3.1,5.0,0,1,1,True
39145,9,4.2,1.02,5.0,True,50.0,3.28,4.7,0,1,1,True
39146,3,5.0,1.0,0.0,False,66.7,4.66,4.7,1,0,0,True
39147,1,5.0,1.0,0.0,False,100.0,4.07,5.0,0,0,1,False
39148,1,4.0,1.0,0.0,True,100.0,18.79,5.0,0,1,1,True
39149,0,5.0,1.0,0.0,False,50.0,5.45,5.0,0,0,1,False
39150,0,3.5,1.0,0.0,False,100.0,1.02,5.0,1,0,0,True
39151,2,5.0,1.0,0.0,False,50.0,7.09,5.0,0,1,1,False
39152,10,4.0,1.03,5.3,True,57.9,2.77,4.5,0,0,1,False
39153,1,4.0,1.0,0.0,False,0.0,13.67,5.0,1,0,1,False
39154,2,4.630592804279383,1.0,0.0,False,50.0,14.72,4.5,1,0,1,True
39155,3,4.2,1.13,7.7,False,61.5,1.21,4.5,0,0,1,True
39156,11,4.8,1.02,6.3,True,59.4,3.74,4.8,0,0,1,True
39157,1,5.0,1.0,0.0,False,0.0,2.22,5.0,0,1,1,False
39158,4,4.8,1.0,0.0,False,76.9,4.59,4.8,0,1,1,True
39159,0,4.630592804279383,1.0,0.0,False,100.0,10.16,5.0,0,1,1,False
39160,2,4.0,1.63,50.0,False,100.0,6.7,5.0,0,1,1,False
39161,1,5.0,1.0,0.0,True,100.0,25.83,5.0,0,1,1,False
39162,5,3.1,1.0,0.0,True,55.0,2.85,4.3,0,1,1,True
39163,1,5.0,1.0,0.0,False,57.1,3.36,5.0,0,0,1,True
39164,1,4.8,1.29,28.6,False,28.6,4.97,4.9,0,0,1,False
39165,0,4.0,1.0,0.0,True,100.0,8.49,4.5,0,1,0,False
39166,4,5.0,1.13,25.0,False,25.0,7.17,5.0,0,0,0,False
39167,1,5.0,1.0,0.0,False,0.0,4.74,5.0,0,0,1,False
39168,0,5.0,1.0,0.0,False,82.4,3.8,4.9,1,0,1,True
39169,1,5.0,1.0,0.0,False,0.0,3.72,5.0,0,0,1,False
39170,1,4.0,1.39,42.9,True,71.4,6.4,5.0,1,0,1,True
39171,2,5.0,1.0,0.0,False,0.0,2.92,5.0,0,0,0,False
39172,1,4.630592804279383,1.0,0.0,False,0.0,1.91,5.0,0,1,0,False
39173,1,4.630592804279383,1.0,0.0,False,100.0,4.14,5.0,0,0,1,False
39174,0,5.0,1.0,0.0,False,100.0,13.87,4.8,1,0,1,True
39175,0,5.0,1.0,0.0,True,100.0,4.1,5.0,1,0,1,True
39176,1,5.0,1.0,0.0,True,0.0,1.65,4.0,0,1,1,False
39177,2,4.1,1.14,21.4,False,50.0,3.03,4.8,0,0,1,False
39178,0,3.5,1.5,100.0,False,0.0,3.59,5.0,1,0,0,False
39179,0,4.630592804279383,1.0,0.0,False,100.0,13.8,5.0,0,1,1,False
39180,0,4.630592804279383,1.0,0.0,False,100.0,0.45,3.0,1,0,1,True
39181,0,5.0,1.0,0.0,False,100.0,1.42,5.0,0,0,0,False
39182,6,4.4,1.0,0.0,True,40.0,3.11,4.3,0,1,1,True
39183,9,4.9,1.17,27.5,False,62.7,3.64,4.9,0,1,1,True
39184,1,4.630592804279383,1.0,0.0,True,100.0,1.06,4.0,0,0,0,False
39185,16,5.0,1.04,4.2,False,60.4,3.86,4.8,0,1,1,True
39186,1,5.0,1.0,0.0,False,50.0,4.65,4.5,0,0,1,False
39187,0,5.0,1.0,0.0,False,50.0,4.26,5.0,0,1,1,False
39188,1,5.0,1.0,0.0,False,100.0,8.04,5.0,0,0,0,False
39189,1,5.0,1.0,0.0,False,0.0,13.91,5.0,1,0,1,False
39190,0,4.630592804279383,1.0,0.0,False,100.0,0.3,5.0,0,0,1,False
39191,1,3.7,1.0,0.0,False,66.7,2.73,4.7,0,1,0,False
39192,2,5.0,1.0,0.0,False,50.0,5.3,4.5,0,1,1,False
39193,4,5.0,1.0,0.0,False,50.0,5.94,5.0,0,1,0,False
39194,5,5.0,1.19,23.1,False,76.9,2.04,5.0,1,0,1,True
39195,0,5.0,1.2,20.0,True,80.0,5.3,4.8,0,0,1,False
39196,2,4.2,1.15,25.0,False,58.3,2.94,4.8,0,1,1,False
39197,1,4.630592804279383,1.0,0.0,False,0.0,9.95,5.0,1,0,1,False
39198,14,4.8,1.11,13.6,False,65.9,8.45,4.6,0,0,1,False
39199,3,5.0,1.0,0.0,True,20.0,3.36,4.8,0,1,1,True
39200,0,5.0,1.75,100.0,False,100.0,3.47,5.0,1,0,1,True
39201,0,4.6,1.03,4.3,False,69.6,3.71,4.9,0,0,0,True
39202,1,5.0,1.0,0.0,True,100.0,14.22,5.0,0,0,1,False
39203,13,4.6,1.23,28.0,True,68.0,4.27,4.9,1,0,1,True
39204,2,4.0,1.0,0.0,False,100.0,1.36,3.5,0,1,0,False
39205,0,4.630592804279383,1.0,0.0,False,0.0,1.98,5.0,0,0,1,False
39206,1,4.630592804279383,1.0,0.0,True,0.0,25.09,5.0,0,0,1,False
39207,0,4.2,1.0,0.0,False,52.6,5.76,4.5,0,1,1,True
39208,0,3.0,1.0,0.0,False,33.3,7.9,5.0,0,1,0,False
39209,15,4.6,1.17,21.1,True,42.1,2.29,4.8,1,0,1,True
39210,0,1.0,1.0,0.0,False,50.0,12.37,4.0,0,1,1,False
39211,2,3.0,1.0,0.0,False,100.0,2.79,5.0,0,1,1,False
39212,1,4.630592804279383,1.0,0.0,False,100.0,36.9,5.0,0,0,0,False
39213,4,4.8,1.06,25.0,True,75.0,2.99,4.8,0,0,1,False
39214,2,5.0,1.0,0.0,False,0.0,2.8,5.0,1,0,1,True
39215,2,4.7,1.03,7.1,True,57.1,4.48,4.6,0,0,1,True
39216,0,4.0,1.0,0.0,True,0.0,2.35,5.0,0,0,1,False
39217,1,5.0,1.0,0.0,False,100.0,7.11,5.0,1,0,1,True
39218,2,4.7,1.0,0.0,False,80.0,1.81,5.0,0,0,1,False
39219,0,4.0,1.0,0.0,True,100.0,4.62,5.0,0,1,1,True
39220,2,4.0,1.0,0.0,True,25.0,9.49,4.8,1,0,0,True
39221,1,5.0,1.0,0.0,False,100.0,11.42,5.0,1,0,0,False
39222,7,4.2,1.11,11.8,False,92.2,5.3,4.8,0,1,1,True
39223,2,3.8,1.0,0.0,False,53.8,3.72,4.8,0,1,1,True
39224,0,5.0,1.5,100.0,False,100.0,4.02,5.0,1,0,1,False
39225,0,5.0,1.5,50.0,True,50.0,0.92,5.0,0,1,1,False
39226,5,4.7,1.0,0.0,False,33.3,4.81,4.5,0,0,1,True
39227,0,5.0,1.0,0.0,False,70.0,4.5,5.0,1,0,0,False
39228,0,4.630592804279383,1.25,100.0,False,0.0,1.12,5.0,0,0,1,False
39229,1,5.0,1.0,0.0,True,50.0,1.91,5.0,0,0,1,True
39230,0,4.630592804279383,1.0,0.0,False,50.0,4.57,2.0,0,1,0,False
39231,4,5.0,1.16,31.0,True,41.4,2.05,4.8,1,0,1,True
39232,4,5.0,1.0,0.0,False,100.0,1.13,4.2,0,1,1,False
39233,0,4.630592804279383,1.0,0.0,False,0.0,1.09,5.0,0,1,1,False
39234,4,4.8,1.02,8.3,False,50.0,2.32,4.5,0,1,1,True
39235,0,5.0,1.0,0.0,True,100.0,4.67,5.0,0,1,1,True
39236,0,5.0,1.0,0.0,False,0.0,11.74,5.0,1,0,0,False
39237,9,4.4,1.0,0.0,True,44.4,3.52,5.0,0,1,0,False
39238,5,5.0,1.07,20.0,False,70.0,4.07,5.0,0,0,1,True
39239,3,5.0,1.0,0.0,False,20.0,3.58,4.8,0,1,1,False
39240,1,4.630592804279383,1.0,0.0,True,100.0,12.84,5.0,0,1,0,False
39241,3,4.3,1.2,27.3,True,72.7,2.29,4.8,0,1,1,True
39242,21,4.4,1.03,3.5,False,66.3,2.6,4.5,0,1,1,True
39243,1,5.0,1.0,0.0,True,0.0,6.21,4.0,0,1,0,False
39244,1,4.9,1.05,4.8,True,61.9,3.7,4.6,1,0,1,True
39245,1,5.0,1.0,0.0,False,100.0,4.27,5.0,0,1,1,False
39246,4,4.4,1.11,14.3,True,85.7,4.55,4.4,0,1,1,True
39247,0,4.3,1.17,33.3,False,0.0,1.44,5.0,0,1,1,False
39248,0,5.0,1.13,25.0,False,75.0,2.73,4.3,0,0,1,True
39249,1,4.630592804279383,1.0,0.0,False,100.0,2.72,5.0,0,1,1,False
39250,2,4.0,1.0,0.0,False,100.0,4.76,5.0,1,0,1,False
39251,5,4.3,1.0,0.0,False,66.7,7.12,4.7,0,1,1,True
39252,0,5.0,1.0,0.0,True,66.7,4.29,5.0,0,0,1,True
39253,5,4.9,1.0,0.0,True,64.7,4.83,4.8,1,0,0,True
39254,3,5.0,1.17,66.7,False,0.0,5.67,5.0,0,1,1,False
39255,0,4.630592804279383,1.0,0.0,True,66.7,7.61,4.7,0,1,1,True
39256,1,4.0,1.0,0.0,False,0.0,9.76,5.0,0,0,1,False
39257,0,5.0,1.0,0.0,True,100.0,1.53,5.0,0,0,0,False
39258,0,5.0,1.0,0.0,True,100.0,16.61,5.0,1,0,1,False
39259,3,5.0,1.0,0.0,False,40.0,1.78,4.8,0,1,1,False
39260,1,4.0,1.0,0.0,False,50.0,1.41,5.0,0,1,1,False
39261,10,4.9,1.04,10.5,False,42.1,2.88,4.8,0,1,1,False
39262,1,4.630592804279383,1.0,0.0,False,0.0,1.83,3.0,0,1,0,False
39263,0,4.630592804279383,1.0,0.0,False,100.0,8.23,5.0,0,1,1,False
39264,0,3.8,1.08,8.3,False,58.3,5.36,4.3,0,1,0,True
39265,4,5.0,1.63,75.0,True,25.0,1.21,5.0,0,0,1,False
39266,0,4.630592804279383,1.0,0.0,True,100.0,23.08,4.8,0,1,1,False
39267,0,4.630592804279383,1.0,0.0,False,0.0,1.25,5.0,0,0,1,True
39268,0,4.630592804279383,1.0,0.0,False,100.0,15.57,5.0,0,1,1,False
39269,0,4.0,1.0,0.0,True,100.0,4.8,5.0,0,0,1,False
39270,1,5.0,1.0,0.0,True,66.7,12.05,5.0,0,1,1,False
39271,2,5.0,1.0,0.0,False,100.0,9.44,4.5,0,1,1,False
39272,37,4.8,1.15,7.0,False,100.0,1.19,4.2,0,1,1,False
39273,0,4.630592804279383,1.0,0.0,False,0.0,0.48,5.0,0,0,1,False
39274,1,5.0,1.75,50.0,False,50.0,1.99,5.0,1,0,0,False
39275,3,4.9,1.02,10.0,True,10.0,2.92,4.8,0,0,1,True
39276,1,4.630592804279383,1.0,0.0,True,33.3,2.52,5.0,1,0,0,True
39277,1,5.0,1.0,0.0,True,0.0,2.14,5.0,0,1,0,False
39278,15,5.0,1.0,0.0,True,60.3,4.25,4.4,0,0,1,True
39279,0,5.0,1.0,0.0,True,100.0,14.45,4.8,0,1,0,True
39280,8,4.6,1.0,0.0,False,92.0,1.18,4.4,0,1,1,False
39281,1,3.0,1.0,0.0,False,100.0,12.19,3.0,0,0,0,False
39282,3,5.0,1.08,33.3,False,100.0,2.65,4.7,1,0,1,False
39283,1,4.630592804279383,1.0,0.0,True,0.0,2.65,5.0,1,0,1,False
39284,1,4.1,1.0,0.0,False,75.0,2.54,4.7,0,1,0,True
39285,4,3.9,1.0,0.0,False,47.8,2.48,4.8,0,1,1,True
39286,0,5.0,1.0,0.0,False,100.0,7.78,5.0,0,0,1,False
39287,0,4.630592804279383,1.0,0.0,False,100.0,2.64,5.0,0,0,0,False
39288,0,5.0,1.25,100.0,False,0.0,3.84,5.0,1,0,0,False
39289,2,5.0,1.0,0.0,False,100.0,2.3,4.5,0,0,1,False
39290,1,3.0,1.0,0.0,False,100.0,3.04,4.0,0,1,0,False
39291,1,5.0,1.0,0.0,False,0.0,3.16,5.0,1,0,1,False
39292,12,5.0,1.04,15.6,False,46.9,1.65,4.7,0,1,1,True
39293,0,5.0,1.0,0.0,True,100.0,0.99,4.7,0,1,1,False
39294,1,5.0,1.0,0.0,False,100.0,9.8,5.0,0,0,1,False
39295,11,4.9,1.09,8.5,False,62.2,1.98,4.7,0,1,1,True
39296,0,5.0,1.0,0.0,False,100.0,16.49,5.0,0,0,0,True
39297,0,5.0,1.0,0.0,False,100.0,2.85,4.5,1,0,1,True
39298,2,4.8,1.12,19.0,False,47.6,1.86,4.8,0,1,1,True
39299,1,5.0,1.25,100.0,False,100.0,1.2,4.0,0,1,0,False
39300,0,4.630592804279383,1.0,0.0,False,100.0,18.05,3.0,1,0,1,False
39301,2,5.0,1.0,0.0,False,55.6,2.4,5.0,0,1,1,False
39302,3,4.3,1.0,0.0,True,100.0,6.73,5.0,0,0,1,False
39303,3,5.0,1.0,0.0,False,100.0,7.64,5.0,0,1,1,False
39304,6,5.0,1.0,0.0,True,37.5,1.82,4.4,0,0,0,False
39305,3,4.7,1.17,33.3,False,100.0,5.68,5.0,0,0,1,False
39306,1,5.0,1.0,0.0,False,100.0,9.82,5.0,0,0,0,False
39307,1,5.0,1.0,0.0,True,100.0,2.4,5.0,0,1,1,False
39308,2,5.0,1.3,40.0,True,100.0,2.11,4.8,0,1,0,False
39309,5,4.0,1.0,0.0,False,75.0,4.29,4.8,0,1,1,True
39310,0,5.0,1.38,50.0,False,100.0,1.53,5.0,1,0,1,False
39311,0,5.0,1.0,0.0,False,100.0,0.0,4.0,0,1,0,False
39312,14,5.0,1.1,12.3,True,70.4,2.41,5.0,1,0,1,True
39313,2,5.0,1.0,0.0,False,50.0,4.76,5.0,0,1,0,False
39314,0,1.0,1.0,0.0,False,0.0,5.34,5.0,0,0,1,False
39315,4,5.0,1.19,31.0,True,87.9,2.25,4.9,1,0,1,True
39316,0,3.7,1.11,14.3,False,28.6,3.73,4.6,0,0,1,True
39317,2,4.0,1.08,16.7,False,16.7,2.36,4.7,1,0,1,True
39318,18,4.0,1.0,0.0,False,86.7,1.61,4.3,0,1,1,True
39319,0,4.630592804279383,1.0,0.0,False,100.0,19.65,5.0,0,1,0,True
39320,2,5.0,1.75,50.0,False,0.0,2.21,5.0,0,0,1,False
39321,0,3.8,1.0,0.0,True,87.5,7.69,3.9,0,0,1,True
39322,3,4.3,1.0,0.0,True,100.0,8.96,5.0,1,0,1,True
39323,1,4.0,1.0,0.0,True,66.7,3.15,4.8,1,0,1,True
39324,1,4.630592804279383,1.0,0.0,False,0.0,1.44,5.0,0,0,1,False
39325,3,4.0,1.0,0.0,False,77.8,5.77,4.9,0,0,1,False
39326,0,4.630592804279383,1.0,0.0,False,0.0,8.44,5.0,1,0,1,True
39327,0,5.0,1.0,0.0,True,100.0,6.16,5.0,0,1,1,False
39328,0,5.0,1.0,0.0,True,100.0,8.3,5.0,0,1,0,False
39329,5,4.7,1.04,8.7,True,65.2,2.91,4.7,0,1,1,True
39330,4,4.8,1.45,40.0,False,60.0,2.62,4.4,0,0,1,False
39331,3,5.0,1.0,0.0,False,100.0,8.13,4.6,0,0,0,False
39332,1,5.0,1.0,0.0,False,75.0,7.28,4.8,0,0,1,False
39333,5,4.0,1.03,6.3,False,75.0,2.88,4.9,0,1,0,True
39334,1,4.630592804279383,1.0,0.0,False,100.0,9.76,5.0,0,0,0,False
39335,0,5.0,1.0,0.0,True,0.0,3.18,5.0,0,1,1,False
39336,3,4.6,1.0,0.0,True,54.5,3.16,5.0,0,0,1,True
39337,2,4.630592804279383,1.0,0.0,False,50.0,1.96,4.0,0,1,1,False
39338,7,5.0,1.0,0.0,True,100.0,24.72,5.0,0,1,0,False
39339,2,4.5,1.0,0.0,False,66.7,1.53,5.0,0,0,1,False
39340,2,5.0,1.63,50.0,False,50.0,2.17,5.0,0,1,0,False
39341,1,4.630592804279383,1.0,0.0,False,100.0,10.99,5.0,0,0,1,False
39342,2,4.8,1.11,11.1,True,77.8,5.58,5.0,1,0,1,True
39343,2,5.0,1.0,0.0,True,0.0,1.49,5.0,0,1,1,False
39344,1,4.630592804279383,1.0,0.0,False,0.0,6.2,4.0,0,1,0,False
39345,2,5.0,1.0,0.0,True,25.0,3.38,4.0,0,0,1,True
39346,0,4.630592804279383,1.0,0.0,False,100.0,0.66,5.0,0,1,1,True
39347,1,5.0,1.83,66.7,False,66.7,4.41,5.0,0,0,1,True
39348,1,5.0,1.5,100.0,False,100.0,1.04,5.0,0,1,0,False
39349,2,4.630592804279383,1.0,0.0,False,100.0,5.93,5.0,0,0,1,True
39350,2,5.0,1.0,0.0,False,50.0,3.72,5.0,0,1,1,False
39351,2,5.0,1.0,0.0,False,100.0,1.46,5.0,0,1,0,False
39352,3,2.5,1.0,0.0,True,28.6,4.2,4.7,0,1,1,True
39353,3,5.0,1.0,0.0,True,100.0,16.43,5.0,0,0,1,False
39354,3,4.3,1.0,0.0,True,0.0,3.58,5.0,0,1,0,False
39355,9,4.9,1.01,4.5,False,59.1,0.82,4.7,1,0,1,True
39356,5,5.0,1.13,16.7,False,66.7,1.62,4.3,1,0,0,True
39357,1,4.0,1.0,0.0,True,0.0,9.06,5.0,0,0,1,False
39358,2,5.0,1.0,0.0,True,50.0,2.34,4.5,0,0,1,False
39359,1,5.0,1.0,0.0,False,100.0,12.14,5.0,0,0,0,False
39360,18,4.7,1.02,5.7,False,69.0,2.14,4.8,0,1,0,True
39361,0,4.630592804279383,1.0,0.0,True,100.0,41.46,3.0,0,1,1,False
39362,2,5.0,1.13,50.0,False,50.0,2.49,5.0,0,1,1,False
39363,13,4.5,1.01,2.3,False,79.1,3.05,4.6,0,1,1,True
39364,1,5.0,1.0,0.0,False,100.0,3.66,5.0,0,0,1,False
39365,4,5.0,1.0,0.0,True,83.3,3.41,4.9,1,0,1,True
39366,0,4.630592804279383,1.0,0.0,True,100.0,7.85,5.0,0,1,0,False
39367,1,5.0,1.0,0.0,False,66.7,6.6,5.0,0,0,0,False
39368,1,4.630592804279383,1.0,0.0,False,100.0,0.3,5.0,0,1,1,False
39369,1,4.630592804279383,1.0,0.0,False,100.0,21.08,5.0,0,1,1,False
39370,0,5.0,1.13,50.0,False,0.0,2.76,4.5,0,0,1,False
39371,0,5.0,1.0,0.0,False,0.0,4.75,5.0,0,1,1,True
39372,1,4.630592804279383,1.0,0.0,False,100.0,3.76,5.0,0,1,0,False
39373,9,4.9,1.16,22.6,True,43.4,2.95,4.8,1,0,1,True
39374,5,4.2,1.0,0.0,True,47.4,8.21,4.8,0,1,1,True
39375,3,5.0,1.33,16.7,False,33.3,4.32,4.7,0,0,0,False
39376,1,4.9,1.0,0.0,False,31.6,3.9,4.8,0,0,0,True
39377,0,5.0,1.0,0.0,False,100.0,4.83,5.0,0,0,0,False
39378,3,5.0,1.0,0.0,True,75.0,3.42,5.0,0,1,1,False
39379,0,5.0,1.0,0.0,False,50.0,5.74,5.0,0,0,0,False
39380,3,5.0,1.14,9.1,True,27.3,4.35,4.2,0,0,1,True
39381,0,4.630592804279383,1.25,100.0,False,100.0,10.56,5.0,0,0,0,False
39382,1,4.630592804279383,1.0,0.0,True,100.0,4.99,5.0,0,0,1,False
39383,0,5.0,1.5,50.0,False,100.0,0.72,5.0,0,1,0,False
39384,1,4.0,1.75,100.0,False,0.0,1.73,5.0,0,1,1,False
39385,3,4.3,1.0,0.0,False,0.0,2.93,4.7,0,1,1,False
39386,1,4.630592804279383,1.0,0.0,False,80.0,10.02,4.8,0,1,1,True
39387,0,4.630592804279383,1.0,0.0,True,100.0,2.16,5.0,0,0,1,True
39388,2,4.5,1.0,0.0,False,0.0,4.34,5.0,0,1,1,False
39389,1,4.630592804279383,1.0,0.0,False,0.0,1.52,1.0,0,1,1,False
39390,0,4.0,1.0,0.0,True,100.0,18.01,5.0,0,1,0,False
39391,2,5.0,1.0,0.0,False,100.0,1.62,4.5,0,1,1,False
39392,0,3.8,1.19,25.0,False,50.0,1.85,5.0,1,0,1,False
39393,1,5.0,1.58,50.0,True,0.0,6.72,4.8,0,1,1,True
39394,2,5.0,1.0,0.0,False,50.0,13.53,5.0,1,0,1,False
39395,5,4.8,1.58,33.3,True,100.0,5.14,5.0,0,0,0,False
39396,1,4.630592804279383,1.0,0.0,False,0.0,14.84,5.0,0,1,1,False
39397,11,4.6,1.0,0.0,True,100.0,2.02,5.0,1,0,0,False
39398,3,4.5,1.0,0.0,False,40.0,4.25,4.6,0,1,1,True
39399,2,4.3,1.31,25.0,False,50.0,4.7,5.0,0,1,0,False
39400,1,5.0,1.0,0.0,False,100.0,5.47,5.0,1,0,0,False
39401,0,5.0,1.0,0.0,False,100.0,1.24,5.0,0,1,1,False
39402,0,4.630592804279383,1.0,0.0,True,0.0,18.53,5.0,0,1,0,False
39403,4,3.8,1.0,0.0,False,40.0,12.82,5.0,0,1,1,False
39404,6,5.0,1.0,0.0,True,71.4,4.35,4.9,0,1,1,True
39405,0,5.0,1.0,0.0,True,50.0,14.28,5.0,1,0,1,False
39406,1,4.630592804279383,1.0,0.0,False,0.0,7.83,5.0,0,1,1,False
39407,1,3.0,1.19,25.0,True,0.0,3.23,5.0,0,1,1,True
39408,1,5.0,1.0,0.0,True,100.0,1.6,5.0,0,1,0,False
39409,0,5.0,1.0,0.0,True,100.0,6.92,5.0,0,1,0,False
39410,0,5.0,1.0,0.0,False,100.0,18.77,5.0,0,0,0,False
39411,5,4.6,1.13,14.3,False,92.9,8.77,4.7,1,0,1,True
39412,1,4.0,1.0,0.0,True,0.0,3.1,5.0,0,0,1,False
39413,0,5.0,1.0,0.0,False,100.0,6.1,5.0,1,0,1,True
39414,2,5.0,1.0,0.0,False,50.0,2.19,4.5,0,1,0,False
39415,24,5.0,1.03,5.9,False,72.5,2.07,4.9,1,0,0,True
39416,1,5.0,1.0,0.0,False,50.0,4.89,4.5,0,0,1,False
39417,0,4.0,1.05,10.0,True,30.0,3.51,5.0,1,0,1,True
39418,0,4.7,1.06,12.8,True,34.0,2.98,4.8,1,0,1,True
39419,2,4.0,1.17,16.7,False,66.7,4.2,4.8,0,1,1,True
39420,2,5.0,1.0,0.0,False,60.0,3.63,4.8,0,1,1,True
39421,0,4.0,1.02,9.1,False,27.3,3.55,4.8,0,1,1,True
39422,1,4.630592804279383,1.0,0.0,True,66.7,2.29,5.0,0,0,0,False
39423,0,5.0,1.0,0.0,False,0.0,1.92,5.0,1,0,0,False
